,Id,Title,Body,RatingsSentiCR,RatingsGPT35,RatingsGPTFineTuned,merged,topic
116,58235491,Get all columns from a table in Monetdb,"I have to study a table on monetdb that probably has many columns.
When I do 


  SELECT * from cat.data limit 1;


I get

1 tuple !5600 columns dropped!


Which I interpret as not getting all the columns from the console.

I am using mclient to connect to the database.

I tried withe DESC, DESCRIBE - didnt work. Any help?
",1,-1,-1.0,"Get all columns from a table in Monetdb-I have to study a table on monetdb that probably has many columns.
When I do 


  SELECT * from cat.data limit 1;


I get

1 tuple !5600 columns dropped!


Which I interpret as not getting all the columns from the console.

I am using mclient to connect to the database.

I tried withe DESC, DESCRIBE - didnt work. Any help?
",4
117,59089620,"pyapi.eval_loader' undefined in: pyapi.eval_loader(0x7f34f01f2c60:ptr, ""{_emit.emit( { 'event_date': '2019-10-10', 'status': 1})};"":str);","While trying to use Monet/Python Loader function,we are getting the following error
    pymonetdb.exceptions.OperationalError: 'pyapi.eval_loader' undefined in:     pyapi.eval_loader(0x7f34f01f2c60:ptr, ""{_emit.emit( { 'event_date': '2019-10-10', 'status': 1})};"":str);

Followed the below steps for installation

Python installation steps:

We have installed python 3.6
1)yum install autoconf
2)yum install automake
3)yum install libtool
4)yum install openssl
5)yum install openssl-devel
6)yum install python-devel
7)Configured environment path settings for python   
    export PYTHONPATH=$PATH:/usr/local/lib/python3.6/site-packages


Monet installation steps:
    1)git clone https://github.com/MonetDB/MonetDB.git
    2)cd /MonetDB
    3)./bootstrap
    4)cd..
    5)mkdir testdir
    6)cd testdir
    7)../MonetDB/configure --enable-pyintegration=yes

While configuring we get the following status enabled message as below

py3integration is enabled

8)make
9)make install
10)monetdbd create /path/to/mydbfarm
11)monetdbd start /path/to/mydbfarm
12)monet stop -a
13)monet set embedpy=true
14)monet start -a
13)Enabled numpy(*pip install numpy*)


Created a loader by using the below python script

import pymonetdb
import sys
import os
connection = pymonetdb.connect(username=""admin"", password=""admin@123"", hostname=""ipaddress"", database=""test"")
cursor = connection.cursor()
cursor.execute(""CREATE LOADER myloader() LANGUAGE PYTHON {_emit.emit( { 'event_date': '2019-10-10', 'status': 1})};"") #create loader
cursor.execute(""COPY LOADER INTO store FROM myloader();"")  #append the row from loader to table
connection.commit()


While running the above script getting the following error

pymonetdb.exceptions.OperationalError: 'pyapi.eval_loader' undefined in:     pyapi.eval_loader(0x7f34f01f2c60:ptr, ""{_emit.emit( { 'event_date': '2019-10-10', 'status': 1})};"":str);


Please, help us to fix this issue.
",-1,-1,-1.0,"pyapi.eval_loader' undefined in: pyapi.eval_loader(0x7f34f01f2c60:ptr, ""{_emit.emit( { 'event_date': '2019-10-10', 'status': 1})};"":str);-While trying to use Monet/Python Loader function,we are getting the following error
    pymonetdb.exceptions.OperationalError: 'pyapi.eval_loader' undefined in:     pyapi.eval_loader(0x7f34f01f2c60:ptr, ""{_emit.emit( { 'event_date': '2019-10-10', 'status': 1})};"":str);

Followed the below steps for installation

Python installation steps:

We have installed python 3.6
1)yum install autoconf
2)yum install automake
3)yum install libtool
4)yum install openssl
5)yum install openssl-devel
6)yum install python-devel
7)Configured environment path settings for python   
    export PYTHONPATH=$PATH:/usr/local/lib/python3.6/site-packages


Monet installation steps:
    1)git clone https://github.com/MonetDB/MonetDB.git
    2)cd /MonetDB
    3)./bootstrap
    4)cd..
    5)mkdir testdir
    6)cd testdir
    7)../MonetDB/configure --enable-pyintegration=yes

While configuring we get the following status enabled message as below

py3integration is enabled

8)make
9)make install
10)monetdbd create /path/to/mydbfarm
11)monetdbd start /path/to/mydbfarm
12)monet stop -a
13)monet set embedpy=true
14)monet start -a
13)Enabled numpy(*pip install numpy*)


Created a loader by using the below python script

import pymonetdb
import sys
import os
connection = pymonetdb.connect(username=""admin"", password=""admin@123"", hostname=""ipaddress"", database=""test"")
cursor = connection.cursor()
cursor.execute(""CREATE LOADER myloader() LANGUAGE PYTHON {_emit.emit( { 'event_date': '2019-10-10', 'status': 1})};"") #create loader
cursor.execute(""COPY LOADER INTO store FROM myloader();"")  #append the row from loader to table
connection.commit()


While running the above script getting the following error

pymonetdb.exceptions.OperationalError: 'pyapi.eval_loader' undefined in:     pyapi.eval_loader(0x7f34f01f2c60:ptr, ""{_emit.emit( { 'event_date': '2019-10-10', 'status': 1})};"":str);


Please, help us to fix this issue.
",0
118,57388518,How to make alter command take effect In MonetDB?,"I use mclient to connect MonetDB and enter this sql:""alter table t1 rename to t2"",then I keep this mclient alive and I use anthor mclient to connect the same MonetDB database, but when I enter this sql :""select *from t2 "",MonetDB reports an error : ""no such table ""t2"""". It seems that only one connection could take effect.So how can I make all connection take effect?

This is Linux OS, actually it is Centos 7.5. MonetDB's version is 2019,April.

In mclient A ,I enter this sql:

alter table t1 rename to t2;


then I keep mclient A alive, I use another mclient B to connect the same database, the I enter this sql:

select * from t2;


then I got an error: no such table t2.
Restart this database could solve this problem.

I expect the output is the data of t2,but the actual output is ERROR,no such table t2.
",-1,-1,-1.0,"How to make alter command take effect In MonetDB?-I use mclient to connect MonetDB and enter this sql:""alter table t1 rename to t2"",then I keep this mclient alive and I use anthor mclient to connect the same MonetDB database, but when I enter this sql :""select *from t2 "",MonetDB reports an error : ""no such table ""t2"""". It seems that only one connection could take effect.So how can I make all connection take effect?

This is Linux OS, actually it is Centos 7.5. MonetDB's version is 2019,April.

In mclient A ,I enter this sql:

alter table t1 rename to t2;


then I keep mclient A alive, I use another mclient B to connect the same database, the I enter this sql:

select * from t2;


then I got an error: no such table t2.
Restart this database could solve this problem.

I expect the output is the data of t2,but the actual output is ERROR,no such table t2.
",3
119,60378437,Connect to monetDb trough ssh tunnel,"I am trying to connect to MonetDb database, unsuccessfully though :(
I am trying to replicate this approach as much as I can.
Here is the code:
var MDB = require('monetdb')();
var Client = require('ssh2').Client;
var ssh = new Client();

const config = {... this one works...the problem is not here }

var db = new Promise(function(resolve, reject){
    ssh.on('ready', function() {
      console.log(&quot;SSH connection ready !!!&quot;);
      ssh.forwardOut('127.0.0.1', 12345, 'db7', 50000, function name(err, stream) {
          if(err){
              console.log(`${err}`);
          } else {
              console.log(`SSH connection established :)`);
              var conn = new MDB({
                host     : 'db7', 
                port     : 50000, 
                dbname   : 'db', 
                user     : 'user', 
                password : 'SupedDuperPass',
                language: 'sql'
            });
            // console.log(conn);
        
            var res = conn.connect(&quot;csrhub&quot;);
            console.log(&quot;Response: &quot;, res);
          }
      });
    }).connect(config);
});

I receive the following messages from console:

SSH connection ready !!!
SSH forwarded...
Response:  { state: 'pending' }
(node:12496) [DEP0079] DeprecationWarning: Custom inspection function on Objects via .inspect() is deprecated
WARNING Socket error occurred: Error: getaddrinfo ENOTFOUND db7 db7:50000
WARNING Reconnect attempt 1/10 in 2 sec..
WARNING Socket error occurred: Error: getaddrinfo ENOTFOUND db7 db7:50000
WARNING Could not connect to MonetDB: Error: Error: getaddrinfo ENOTFOUND db7 db7:50000
WARNING Reconnect attempt 2/10 in 2 sec..
WARNING Socket error occurred: Error: getaddrinfo ENOTFOUND db7 db7:50000
WARNING Could not connect to MonetDB: Error: Error: getaddrinfo ENOTFOUND db7 db7:50000
WARNING Reconnect attempt 3/10 in 2 sec..

The ssh connection is successfully established  but I cant connect to MonetDb.
Please help me make it work.
",1,-1,-1.0,"Connect to monetDb trough ssh tunnel-I am trying to connect to MonetDb database, unsuccessfully though :(
I am trying to replicate this approach as much as I can.
Here is the code:
var MDB = require('monetdb')();
var Client = require('ssh2').Client;
var ssh = new Client();

const config = {... this one works...the problem is not here }

var db = new Promise(function(resolve, reject){
    ssh.on('ready', function() {
      console.log(&quot;SSH connection ready !!!&quot;);
      ssh.forwardOut('127.0.0.1', 12345, 'db7', 50000, function name(err, stream) {
          if(err){
              console.log(`${err}`);
          } else {
              console.log(`SSH connection established :)`);
              var conn = new MDB({
                host     : 'db7', 
                port     : 50000, 
                dbname   : 'db', 
                user     : 'user', 
                password : 'SupedDuperPass',
                language: 'sql'
            });
            // console.log(conn);
        
            var res = conn.connect(&quot;csrhub&quot;);
            console.log(&quot;Response: &quot;, res);
          }
      });
    }).connect(config);
});

I receive the following messages from console:

SSH connection ready !!!
SSH forwarded...
Response:  { state: 'pending' }
(node:12496) [DEP0079] DeprecationWarning: Custom inspection function on Objects via .inspect() is deprecated
WARNING Socket error occurred: Error: getaddrinfo ENOTFOUND db7 db7:50000
WARNING Reconnect attempt 1/10 in 2 sec..
WARNING Socket error occurred: Error: getaddrinfo ENOTFOUND db7 db7:50000
WARNING Could not connect to MonetDB: Error: Error: getaddrinfo ENOTFOUND db7 db7:50000
WARNING Reconnect attempt 2/10 in 2 sec..
WARNING Socket error occurred: Error: getaddrinfo ENOTFOUND db7 db7:50000
WARNING Could not connect to MonetDB: Error: Error: getaddrinfo ENOTFOUND db7 db7:50000
WARNING Reconnect attempt 3/10 in 2 sec..

The ssh connection is successfully established  but I cant connect to MonetDb.
Please help me make it work.
",3
120,63586448,GDK reported error: BATproject2: does not match always,"The database version we are using is MonetDB 5 server v11.37.7 (Jun2020) on Debian 4.9.210-1+deb9u1.
I have a regular table with about 22M entries. I added a Boolean column with:
alter table conversations add column &quot;virtual&quot; Boolean Null ;

Now when I try to query the table I get this error:
sql&gt;select *   from conversations where  created &gt; '2020-08-25 10:00';
GDK reported error: project_sht: does not match always

Deleted the added column, restarted Monet, but still the same error. The file merovingian.log Shows:
2020-08-25 16:07:22 ERR reports[23151]: #DFLOWworker3: project_sht: !ERROR: does not match always
2020-08-25 16:07:22 ERR reports[23151]: #DFLOWworker2: project_bte: !ERROR: does not match always
2020-08-25 16:07:22 ERR reports[23151]: #DFLOWworker3: createExceptionInternal: !ERROR: MALException:algebra.projection:GDK reported error: project_sht: does not match always
2020-08-25 16:07:22 ERR reports[23151]: #DFLOWworker2: createExceptionInternal: !ERROR: MALException:algebra.projection:GDK reported error: project_bte: does not match always 

Any ideas how to fix this problem or how to debug it further?
Thanks!
",-1,-1,-1.0,"GDK reported error: BATproject2: does not match always-The database version we are using is MonetDB 5 server v11.37.7 (Jun2020) on Debian 4.9.210-1+deb9u1.
I have a regular table with about 22M entries. I added a Boolean column with:
alter table conversations add column &quot;virtual&quot; Boolean Null ;

Now when I try to query the table I get this error:
sql&gt;select *   from conversations where  created &gt; '2020-08-25 10:00';
GDK reported error: project_sht: does not match always

Deleted the added column, restarted Monet, but still the same error. The file merovingian.log Shows:
2020-08-25 16:07:22 ERR reports[23151]: #DFLOWworker3: project_sht: !ERROR: does not match always
2020-08-25 16:07:22 ERR reports[23151]: #DFLOWworker2: project_bte: !ERROR: does not match always
2020-08-25 16:07:22 ERR reports[23151]: #DFLOWworker3: createExceptionInternal: !ERROR: MALException:algebra.projection:GDK reported error: project_sht: does not match always
2020-08-25 16:07:22 ERR reports[23151]: #DFLOWworker2: createExceptionInternal: !ERROR: MALException:algebra.projection:GDK reported error: project_bte: does not match always 

Any ideas how to fix this problem or how to debug it further?
Thanks!
",4
121,64202421,MonetDB Mapi Library Data Insertion,"void * Data [NUM_ROW][NUM_COLS];   

string insertTablePrepare = &quot;INSERT INTO temp VALUES(&quot;;
      for (size_t k = 0; k &lt; NUM_COLS; k++) {
          insertTablePrepare += &quot;?&quot;;
          if (k==NUM_COLS-1) continue;
          insertTablePrepare += &quot;,&quot;;
      }
      insertTablePrepare += &quot;)&quot;;

hdl = mapi_prepare(dbh,insertTablePrepare.c_str());

for (size_t j = 0; j &lt; NUM_ROW; j++) {
         for (size_t k = 0; k &lt; NUM_COLS; k++) {
              switch (ColumnDataType[k]) {
                       case VARCHAR:
                          ret = mapi_param_type(hdl, k, MAPI_VARCHAR, MAPI_VARCHAR, Data[j][k]);
                       break;
                       case SMALLINT:
                          ret = mapi_param_type(hdl, k, MAPI_SHORT, MAPI_SHORT, Data[j][k]);
                       break;
                       case INT:
                          ret = mapi_param_type(hdl, k, MAPI_INT, MAPI_INT, Data[j][k]);
                       break;
                       case BIGINT:
                          ret = mapi_param_type(hdl, k, MAPI_LONG, MAPI_LONG, Data[j][k]);
                       break;
                       case DECIMAL:
                          ret = mapi_param_type(hdl, k, MAPI_FLOAT, MAPI_FLOAT, Data[j][k]);
                       break;
                       case DOUBLE:
                          ret = mapi_param_type(hdl, k, MAPI_DOUBLE, MAPI_DOUBLE, Data[j][k]);
                       break;
                       case REAL:
                          ret = mapi_param_type(hdl, k, MAPI_DOUBLE, MAPI_DOUBLE, Data[j][k]);
                       break;
                       case DATE:
                          ret = mapi_param_type(hdl, k, MAPI_DATE, MAPI_DATE, Data[j][k]);
                       break;
                       default:
                          printf(&quot;Unknow data type %d\n&quot;,ColumnDataType[k]);
                   }
          }
          ret=mapi_execute(hdl);
}

I created a data set, and I put it in a two dimensional void-pointer array.  When I was trying to insert all the records into MonetDB by using mapi_prepare() and mapi_execute(), The above code doesn't work as expected. For only one record, it could be successfully inserted. However, when the number of records is more than one. the program reports

realloc(): invalid next size
Aborted (core dumped)

Has anyone use the mapi_execute() in a for loop to iterate through all the inserting records. Thanks in advance for the help.
",1,-1,-1.0,"MonetDB Mapi Library Data Insertion-void * Data [NUM_ROW][NUM_COLS];   

string insertTablePrepare = &quot;INSERT INTO temp VALUES(&quot;;
      for (size_t k = 0; k &lt; NUM_COLS; k++) {
          insertTablePrepare += &quot;?&quot;;
          if (k==NUM_COLS-1) continue;
          insertTablePrepare += &quot;,&quot;;
      }
      insertTablePrepare += &quot;)&quot;;

hdl = mapi_prepare(dbh,insertTablePrepare.c_str());

for (size_t j = 0; j &lt; NUM_ROW; j++) {
         for (size_t k = 0; k &lt; NUM_COLS; k++) {
              switch (ColumnDataType[k]) {
                       case VARCHAR:
                          ret = mapi_param_type(hdl, k, MAPI_VARCHAR, MAPI_VARCHAR, Data[j][k]);
                       break;
                       case SMALLINT:
                          ret = mapi_param_type(hdl, k, MAPI_SHORT, MAPI_SHORT, Data[j][k]);
                       break;
                       case INT:
                          ret = mapi_param_type(hdl, k, MAPI_INT, MAPI_INT, Data[j][k]);
                       break;
                       case BIGINT:
                          ret = mapi_param_type(hdl, k, MAPI_LONG, MAPI_LONG, Data[j][k]);
                       break;
                       case DECIMAL:
                          ret = mapi_param_type(hdl, k, MAPI_FLOAT, MAPI_FLOAT, Data[j][k]);
                       break;
                       case DOUBLE:
                          ret = mapi_param_type(hdl, k, MAPI_DOUBLE, MAPI_DOUBLE, Data[j][k]);
                       break;
                       case REAL:
                          ret = mapi_param_type(hdl, k, MAPI_DOUBLE, MAPI_DOUBLE, Data[j][k]);
                       break;
                       case DATE:
                          ret = mapi_param_type(hdl, k, MAPI_DATE, MAPI_DATE, Data[j][k]);
                       break;
                       default:
                          printf(&quot;Unknow data type %d\n&quot;,ColumnDataType[k]);
                   }
          }
          ret=mapi_execute(hdl);
}

I created a data set, and I put it in a two dimensional void-pointer array.  When I was trying to insert all the records into MonetDB by using mapi_prepare() and mapi_execute(), The above code doesn't work as expected. For only one record, it could be successfully inserted. However, when the number of records is more than one. the program reports

realloc(): invalid next size
Aborted (core dumped)

Has anyone use the mapi_execute() in a for loop to iterate through all the inserting records. Thanks in advance for the help.
",4
122,63072449,Cluster configuration on MonetDB: cannot discover other nodes,"I have installed and configured a 3 monetdb nodes cluster on 3 virtual machines on my MacBook (Using Oracle Virtual Box). I use MonetDB 5 server 11.37.7
I have followed the Cluster Management documentation of MonetDB, but the monetdb discover command only returns the dbfarm of the local instance. Each node still isn't aware of other nodes.
I can connect to any nodes from any other node using monetdb -h [host] -P [passphrase], I can also discover the remote farms of a specific host by using monetdb -h host -P passphrase discover
The answer to this question monetdb cluster management can't setup helped me in setting the listenaddr property to 0.0.0.0, but still, the discover command only returns the local monetdb farm.
EDIT
Thanks to Jennie suggestion below, I noticed that the monetdb log file contains error while sending broadcast message: Network is unreachable.
I used netcat utility to brodcast UDP message from one node to the other 2 and it worked, I can ping, ssh and the 3 nodes are part of the same network configured with virtualbox, but the error is still there.
",-1,-1,-1.0,"Cluster configuration on MonetDB: cannot discover other nodes-I have installed and configured a 3 monetdb nodes cluster on 3 virtual machines on my MacBook (Using Oracle Virtual Box). I use MonetDB 5 server 11.37.7
I have followed the Cluster Management documentation of MonetDB, but the monetdb discover command only returns the dbfarm of the local instance. Each node still isn't aware of other nodes.
I can connect to any nodes from any other node using monetdb -h [host] -P [passphrase], I can also discover the remote farms of a specific host by using monetdb -h host -P passphrase discover
The answer to this question monetdb cluster management can't setup helped me in setting the listenaddr property to 0.0.0.0, but still, the discover command only returns the local monetdb farm.
EDIT
Thanks to Jennie suggestion below, I noticed that the monetdb log file contains error while sending broadcast message: Network is unreachable.
I used netcat utility to brodcast UDP message from one node to the other 2 and it worked, I can ping, ssh and the 3 nodes are part of the same network configured with virtualbox, but the error is still there.
",3
123,65254151,How to make DELETE faster in fast changing (DELSERT) table in MonetDB?,"I am using MonetDB (MDB) for OLAP queries. I am storing source data in PostgreSQL (PGSQL) and syncing it with MonetDB in batches written in Python.
In PGSQL there is a wide table with ID (non-unique) and few columns. Every few seconds Python script takes a batch of 10k records changed in the PGSQL and uploads them to MDB.
The process of upload to MDB is as follows:

Create staging table in MDB
Use COPY command to upload 10k records into the staging table.
DELETE from destination table all IDs that are in staging table.
INSERT to the destination table all rows from staging table.

So, it is basically a DELETE &amp; INSERT. I cannot use MERGE statement, because I do not have a PK - one ID can have multiple values in the destination. So I need to do a delete and full insert for all IDs currently synced.
Now to the problem: the DELETE is slow.
When I do a DELETE on a destination table, deleting 10k records in table of 25M rows, it will take 500ms.
However! If I run simple SELECT * FROM destination WHERE id = 1 and THEN do a DELETE, it takes 2ms.
I think that it has something to do with automatic creation of auxiliary indices. But this is where my knowledge ends.
I tried to solve this problem of &quot;pre-heating&quot; by doing the lookup myself and it works - but only for the first DELETE after pre-heat.
Once I do DELETE and INSERT, the next DELETE gets again slow. And doing the pre-heating before each DELETE does not make sense, because the pre-heat itself takes 500ms.
Is there any way on how to sync data to MDB without breaking auxiliary indices already built? Or make the DELETE faster without pre-heat? Or should I use some different technique to sync data into MDB without PK (does MERGE has the same problem?).
Thanks!
",1,-1,-1.0,"How to make DELETE faster in fast changing (DELSERT) table in MonetDB?-I am using MonetDB (MDB) for OLAP queries. I am storing source data in PostgreSQL (PGSQL) and syncing it with MonetDB in batches written in Python.
In PGSQL there is a wide table with ID (non-unique) and few columns. Every few seconds Python script takes a batch of 10k records changed in the PGSQL and uploads them to MDB.
The process of upload to MDB is as follows:

Create staging table in MDB
Use COPY command to upload 10k records into the staging table.
DELETE from destination table all IDs that are in staging table.
INSERT to the destination table all rows from staging table.

So, it is basically a DELETE &amp; INSERT. I cannot use MERGE statement, because I do not have a PK - one ID can have multiple values in the destination. So I need to do a delete and full insert for all IDs currently synced.
Now to the problem: the DELETE is slow.
When I do a DELETE on a destination table, deleting 10k records in table of 25M rows, it will take 500ms.
However! If I run simple SELECT * FROM destination WHERE id = 1 and THEN do a DELETE, it takes 2ms.
I think that it has something to do with automatic creation of auxiliary indices. But this is where my knowledge ends.
I tried to solve this problem of &quot;pre-heating&quot; by doing the lookup myself and it works - but only for the first DELETE after pre-heat.
Once I do DELETE and INSERT, the next DELETE gets again slow. And doing the pre-heating before each DELETE does not make sense, because the pre-heat itself takes 500ms.
Is there any way on how to sync data to MDB without breaking auxiliary indices already built? Or make the DELETE faster without pre-heat? Or should I use some different technique to sync data into MDB without PK (does MERGE has the same problem?).
Thanks!
",4
124,65840138,"MonetDB ""server requires unknown hash""","I built MonetDB from source. After I unpack the tarball, I followed these steps:
mkdir build
cd build
cmake ..
make
sudo make install

I was able to install monetdbd and mclient, and they are both at version 11.39.7.
However, when I follow the tutorial to create a new database, mclient cannot authenticate even the default user (monetdb):
$&gt; mclient -u monetdb -d imdb
password: (I entered 'monetdb')
server requires unknown hash 'SHA512'

What does this &quot;server requires unknown hash 'SHA512'&quot; mean? How can I resolve this?
p.s. I also tried to change the configuration so that it only uses MD5, but I then get a similar message: &quot;server requires unknown hash 'MD5'&quot;.
",-1,-1,-1.0,"MonetDB ""server requires unknown hash""-I built MonetDB from source. After I unpack the tarball, I followed these steps:
mkdir build
cd build
cmake ..
make
sudo make install

I was able to install monetdbd and mclient, and they are both at version 11.39.7.
However, when I follow the tutorial to create a new database, mclient cannot authenticate even the default user (monetdb):
$&gt; mclient -u monetdb -d imdb
password: (I entered 'monetdb')
server requires unknown hash 'SHA512'

What does this &quot;server requires unknown hash 'SHA512'&quot; mean? How can I resolve this?
p.s. I also tried to change the configuration so that it only uses MD5, but I then get a similar message: &quot;server requires unknown hash 'MD5'&quot;.
",3
125,66082391,SQL UPDATE-with-Join in MonetDB,"I'm using MonetDB 11.33.3 (April 2019 release). I want to update records in some table,  using corresponding values from another table.
Specifically, and for example, suppose table1 has columns col1, col3 and table2 has columns col2, col4. Assume that there's an injective map from the values of table1.col3 to table2.col4 (so that when we equi-join with these columns we get at most one match). I want to set table1.col1 to the corresponding table2.col3 value - from the single matching record in table2 (using the equi-join I just mentioned).
Here is my attempted query:
WITH t2 AS (SELECT * FROM table2)
UPDATE 
table1
SET
col1 = t2.col2
WHERE
col3 = t2.col4
;

this gives me:
SELECT: identifier 'col1' unknown

I don't understand why I'm getting this particular error, and thus don't understand what I've gotten wrong or how to fix the query.
",-1,-1,-1.0,"SQL UPDATE-with-Join in MonetDB-I'm using MonetDB 11.33.3 (April 2019 release). I want to update records in some table,  using corresponding values from another table.
Specifically, and for example, suppose table1 has columns col1, col3 and table2 has columns col2, col4. Assume that there's an injective map from the values of table1.col3 to table2.col4 (so that when we equi-join with these columns we get at most one match). I want to set table1.col1 to the corresponding table2.col3 value - from the single matching record in table2 (using the equi-join I just mentioned).
Here is my attempted query:
WITH t2 AS (SELECT * FROM table2)
UPDATE 
table1
SET
col1 = t2.col2
WHERE
col3 = t2.col4
;

this gives me:
SELECT: identifier 'col1' unknown

I don't understand why I'm getting this particular error, and thus don't understand what I've gotten wrong or how to fix the query.
",4
126,66126083,monetdbe: multiple connections reading vs writing,"I am finding that with monetdbe (embedded, Python), I can import data to two tables simultaneously from two processes, but I can't do two SELECT queries.
For example, if I run this in Bash:
(python stdinquery.py &lt; sql_examples/wind.sql &amp;); (python stdinquery.py &lt; sql_examples/first_event_by_day.sql &amp;)

then I get this error from one process, while the other finishes its query fine:
monetdbe.exceptions.OperationalError: Failed to open database: MALException:monetdbe.monetdbe_startup:GDKinit() failed (code -2)

I'm a little surprised that it can write two tables at once but not read two tables at once. Am I overlooking something?
My stdinquery.py is just:
import sys
import monetdbe

monet_conn = monetdbe.connect(&quot;dw.db&quot;)
cursor = monet_conn.cursor()
query = sys.stdin.read()
cursor.executescript(query)
print(cursor.fetchdf())

",-1,-1,-1.0,"monetdbe: multiple connections reading vs writing-I am finding that with monetdbe (embedded, Python), I can import data to two tables simultaneously from two processes, but I can't do two SELECT queries.
For example, if I run this in Bash:
(python stdinquery.py &lt; sql_examples/wind.sql &amp;); (python stdinquery.py &lt; sql_examples/first_event_by_day.sql &amp;)

then I get this error from one process, while the other finishes its query fine:
monetdbe.exceptions.OperationalError: Failed to open database: MALException:monetdbe.monetdbe_startup:GDKinit() failed (code -2)

I'm a little surprised that it can write two tables at once but not read two tables at once. Am I overlooking something?
My stdinquery.py is just:
import sys
import monetdbe

monet_conn = monetdbe.connect(&quot;dw.db&quot;)
cursor = monet_conn.cursor()
query = sys.stdin.read()
cursor.executescript(query)
print(cursor.fetchdf())

",0
127,66179507,Lazy Logical Replication - wlr.replicate error,"I am attempting to setup LLR on MonetDB. Starting the master (named monet-db-0-tenant) works fine, but when I attempt to clone a replica (named monet-db-1-tenant) using wlr.replicate, I receive the error: &quot;Timestamp (monet-db-0-tenant) has incorrect format&quot;
Example:
sql&gt;CALL wlr.replicate('monet-db-0-tenant');
Timestamp (monet-db-0-tenant) has incorrect format

Note: I am in an mclient session on the replica database issuing this call to wlr.replicate.
Appreciate any guidance as to why this error might be occuring.
",-1,-1,-1.0,"Lazy Logical Replication - wlr.replicate error-I am attempting to setup LLR on MonetDB. Starting the master (named monet-db-0-tenant) works fine, but when I attempt to clone a replica (named monet-db-1-tenant) using wlr.replicate, I receive the error: &quot;Timestamp (monet-db-0-tenant) has incorrect format&quot;
Example:
sql&gt;CALL wlr.replicate('monet-db-0-tenant');
Timestamp (monet-db-0-tenant) has incorrect format

Note: I am in an mclient session on the replica database issuing this call to wlr.replicate.
Appreciate any guidance as to why this error might be occuring.
",2
128,66261512,monetdb: properly creating and setting the configuration file .monetdb for a user other than monetdb,"My goal is to connect to a newly created database named mydb through a new user named jpriest instead of the default user monetdb.
Following this question monetdb: switch off password on mclient and the answer provided, I configured a .monetdb file in the current working directory containing the following content:
user=jpriest
password=mypassword
language=sql 

however I received the following error message
InvalidCredentialsException:checkCredentials:invalid credentials for user 'jpriest'
I am trying to follow the
Getting Started section that states :
To connect/login to the database server the first time,
you must use monetdb as user name and enter its default password: monetdb.

Once connected you may create new users, create new schemas, create tables etc.
It is also strongly recommended to change the default password of the monetdb system user
via ALTER USER SET PASSWORD command.

Since I have not managed to make it work any help is greatly appreciated!
",1,-1,-1.0,"monetdb: properly creating and setting the configuration file .monetdb for a user other than monetdb-My goal is to connect to a newly created database named mydb through a new user named jpriest instead of the default user monetdb.
Following this question monetdb: switch off password on mclient and the answer provided, I configured a .monetdb file in the current working directory containing the following content:
user=jpriest
password=mypassword
language=sql 

however I received the following error message
InvalidCredentialsException:checkCredentials:invalid credentials for user 'jpriest'
I am trying to follow the
Getting Started section that states :
To connect/login to the database server the first time,
you must use monetdb as user name and enter its default password: monetdb.

Once connected you may create new users, create new schemas, create tables etc.
It is also strongly recommended to change the default password of the monetdb system user
via ALTER USER SET PASSWORD command.

Since I have not managed to make it work any help is greatly appreciated!
",3
129,66385395,How do you use the JIT C/C++ UDF in MonetDB,"I am new to MonetDB, and want to write an SQL query in C++ that includes a C++ function as shown in the link below, but I'm not sure how to actually do this.
https://www.monetdb.org/index.php/blog/JIT_C_C%252B%252B_UDFs_in_MonetDB
If I set up an ODBC connection can I send the function along with the SQL query via the ODBC connection or is there a different method that I need to implement to be able to do this.
Sorry I'm struggling to make sense of the MonetDB documentation.
",-1,-1,-1.0,"How do you use the JIT C/C++ UDF in MonetDB-I am new to MonetDB, and want to write an SQL query in C++ that includes a C++ function as shown in the link below, but I'm not sure how to actually do this.
https://www.monetdb.org/index.php/blog/JIT_C_C%252B%252B_UDFs_in_MonetDB
If I set up an ODBC connection can I send the function along with the SQL query via the ODBC connection or is there a different method that I need to implement to be able to do this.
Sorry I'm struggling to make sense of the MonetDB documentation.
",3
130,66885760,monetdb - Row count is increasing in the target table,"I am loading data from SQL server DB table to MonetDB table using spark job. My source table has 100000 records. I am directly moving these records into monetdb table and no filter and joins at all. But once job completed I am seeing 279997 records in Target monetdb table. It has been observed , records are getting duplicated in the target table.
We have created simple etl to move one table to another table, not sure what went wrong. Please can someone help us on this.
Regards,
NarsimhaReddy
",1,-1,-1.0,"monetdb - Row count is increasing in the target table-I am loading data from SQL server DB table to MonetDB table using spark job. My source table has 100000 records. I am directly moving these records into monetdb table and no filter and joins at all. But once job completed I am seeing 279997 records in Target monetdb table. It has been observed , records are getting duplicated in the target table.
We have created simple etl to move one table to another table, not sure what went wrong. Please can someone help us on this.
Regards,
NarsimhaReddy
",4
